"","Name","Mileage"
"1667","Toyota Etios G Safety",17.6
"1668","Hyundai Grand i10 Sportz",18.9
"1669","Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV",12.99
"1670","Tata Indica V2 DLS TC",16.8
"1671","BMW 3 Series 320d Sport Line",18.88
"1672","Ford Endeavour 3.2 Titanium AT 4X4",10.91
"1673","Maruti Ciaz Zeta",21.56
"1674","Ford Figo 1.5D Titanium Plus MT",25.83
"1675","Chevrolet Aveo U-VA 1.2 LS",15.26
"1676","Honda City 1.5 V AT",16.8
"1677","Nissan Sunny XL",16.95
"1678","Maruti Swift Dzire VXI",19.1
"1679","Ford Figo Diesel Titanium",20
"1680","Fiat Grande Punto 1.3 Emotion (Diesel)",20.3
"1681","Hyundai Elite i20 Petrol Asta",18.6
"1682","Maruti Swift Dzire VDI",23.4
"1683","Ford Ecosport 1.5 DV5 MT Titanium",22.7
"1684","Maruti Swift Dzire VDi",19.3
"1685","Hyundai Grand i10 Sportz",18.9
"1686","Ford Endeavour 3.0L 4X4 AT",11.4
"1687","Volkswagen Polo Diesel Highline 1.2L",22.07
"1688","Mahindra TUV 300 2015-2019 mHAWK100 T8",18.49
"1689","BMW X6 xDrive 40d",11.2
"1690","Renault Duster 110PS Diesel RxZ",19.01
"1691","Maruti Wagon R LXI",22.5
"1692","Maruti Ertiga SHVS VDI",24.52
"1693","Maruti Alto LXi BSIII",19.7
"1694","Maruti Wagon R AMT VXI Option",20.51
"1695","Maruti Eeco 7 Seater Standard",15.1
"1696","Renault Duster 110PS Diesel RxL",19.6
"1697","Maruti Zen Estilo 1.1 LX BSIII",18.2
"1698","Renault Duster Petrol RxL",13.06
"1699","Honda Civic 2006-2010 1.8 S MT",13.5
"1700","Mahindra XUV500 W8 2WD",16
"1701","Mahindra Verito 1.5 D6 BSIV",21
"1702","Renault KWID Climber 1.0 MT",21.7
"1703","Porsche Cayenne Diesel",15.15
"1704","Maruti Swift DDiS VDI",28.4
"1705","Datsun GO T Option",20.63
"1706","Hyundai i20 1.2 Magna",18.5
"1707","BMW 5 Series 2013-2017 520d Luxury Line",18.12
"1708","Maruti Ertiga ZDI",20.77
"1709","Hyundai Grand i10 Magna",18.9
"1710","BMW 3 Series 330i",9.43
"1711","Chevrolet Cruze LTZ",17.9
"1712","Mercedes-Benz M-Class ML 350 4Matic",0
"1713","Maruti Ritz LDi",21.1
"1714","Mercedes-Benz New C-Class C 200 Kompressor Elegance AT",11.74
"1715","Hyundai i20 1.2 Magna Executive",18.6
"1716","Hyundai EON 1.0 Kappa Magna Plus Optional",20.3
"1717","Maruti Swift VDI",22.9
"1718","Hyundai i20 Sportz 1.2",18.6
"1719","Maruti Ritz ZXi",18.5
"1720","Maruti Swift VDI",22.9
"1721","Honda WRV i-VTEC VX",17.5
"1722","Hyundai Xcent 1.2 Kappa AT S Option",16.9
"1723","Honda Amaze E i-Vtech",18
"1724","Hyundai Verna 1.6 SX VTVT (O)",17.1
"1725","Honda City V MT",16.8
"1726","Hyundai Creta 1.6 SX Plus Dual Tone Petrol",15.29
"1727","Mahindra XUV500 W8 2WD",15.1
"1728","Toyota Innova 2.5 V Diesel 7-seater",12.8
"1729","Maruti Swift VDI",22.9
"1730","Maruti Wagon R VXI AMT",22.5
"1731","Hyundai Grand i10 1.2 Kappa Asta",18.9
"1732","Honda Amaze VX i-DTEC",25.8
"1733","BMW 3 Series 320d Highline",16.07
"1734","Ford Figo Petrol Titanium",15.6
"1735","Volkswagen Ameo 1.2 MPI Trendline",17
"1736","Ford Ecosport 1.5 DV5 MT Trend",22.7
"1737","Honda City 1.3 EXI",13
"1738","Mahindra XUV500 W6 2WD",16
"1739","Toyota Fortuner 4x2 Manual",13
"1740","Hyundai Grand i10 1.2 Kappa Magna",18.9
"1741","Maruti Dzire AMT ZDI Plus",28.4
"1742","Maruti Swift VDI",22.9
"1743","Volkswagen Polo Petrol Highline 1.2L",16.47
"1744","Toyota Etios Liva 1.2 VX Dual Tone",18.16
"1745","Maruti Swift VXI",22
"1746","Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance",14.21
"1747","Maruti Wagon R VXI",18.9
"1748","Tata Nano Lx BSIV",26
"1749","Skoda Laura 1.8 TSI Ambiente",13.4
"1750","Volkswagen Polo GT TSI",17.21
"1751","Hyundai Verna 1.6 SX",22.32
"1752","Tata Bolt Quadrajet XE",22.95
"1753","Hyundai EON D Lite Plus",21.1
"1754","Audi A4 2.0 TDI 177 Bhp Premium Plus",17.11
"1755","Toyota Innova 2.5 GX (Diesel) 7 Seater",12.99
"1756","Mercedes-Benz M-Class ML 350 CDI",11.74
"1757","Hyundai Xcent 1.1 CRDi S",24.4
"1758","Honda Accord 2.4 AT",11.7
"1759","Volkswagen Vento 1.5 TDI Highline",20.34
"1760","Hyundai i20 Sportz Petrol",17
"1761","Hyundai Elantra CRDi SX",22.7
"1762","Ford Figo Diesel Titanium",20
"1763","Hyundai i20 1.2 Magna Executive",18.6
"1764","Hyundai Verna 1.6 CRDi SX",23.9
"1765","Hyundai Grand i10 Asta",18.9
"1766","Audi Q5 2.0 TDI",14.16
"1767","Maruti Swift Dzire ZXi",17.5
"1768","Hyundai i20 Magna",18.5
"1769","Mahindra KUV 100 mFALCON D75 K4 Plus 5str",25.32
"1770","Hyundai Elantra 1.6 SX Option AT",18.23
"1771","Jeep Compass 2.0 Limited Option Black",17.1
"1772","Maruti Vitara Brezza VDi Option",24.3
"1773","Toyota Corolla Altis 1.8 GL",14.28
"1774","Mahindra XUV500 W8 2WD",15.1
"1775","BMW X1 xDrive 20d xLine",20.68
"1776","Hyundai i20 Magna 1.4 CRDi",22.54
"1777","Mercedes-Benz GLE 350d",11.57
"1778","Chevrolet Cruze LTZ",17.3
"1779","Hyundai i20 1.2 Magna",18.5
"1780","Honda Brio S MT",19.4
"1781","Nissan Evalia 2013 XL",19.3
"1782","Volkswagen Polo Petrol Trendline 1.2L",16.47
"1783","Hyundai i10 Sportz 1.2",20.36
"1784","Chevrolet Cruze LTZ AT",18.1
"1785","Hyundai i10 Era",19.81
"1786","Maruti Ertiga VDI",20.77
"1787","Honda Amaze S i-Dtech",25.8
"1788","Mercedes-Benz A Class A180 Sport",15.5
"1789","Hyundai Grand i10 1.2 Kappa Magna",18.9
"1790","Hyundai i10 Sportz 1.2",20.36
"1791","Maruti Swift DDiS ZDI Plus",28.4
"1792","Honda City 1.3 EXI",13
"1793","Toyota Innova 2.5 GX (Diesel) 7 Seater",12.99
"1794","Mini Cooper Countryman D High",23.8
"1795","Fiat Linea T-Jet Active",15.7
"1796","Chevrolet Aveo 1.4 LT",14.49
"1797","Hyundai i10 Era 1.1",19.81
"1798","Hyundai Xcent 1.1 CRDi Base",24.4
"1799","Maruti Celerio VXI AT",23.1
"1800","Hyundai i10 Sportz",20.36
"1801","Renault Duster 85PS Diesel RxL",19.87
"1802","BMW 3 Series 320d",22.69
"1803","Hyundai Grand i10 Sportz",18.9
"1804","Chevrolet Spark 1.0 LS",18
"1805","Honda City i VTEC VX Option",17.4
"1806","Volkswagen Vento Diesel Highline",20.54
"1807","Toyota Fortuner 4x2 4 Speed AT",11.5
"1808","Honda City 1.5 S MT",17
"1809","BMW 5 Series 2013-2017 520d Luxury Line",18.12
"1810","Audi Q5 30 TDI quattro Premium Plus",14.16
"1811","Maruti Ritz LDi",23.2
"1812","Volkswagen Vento 1.5 TDI Highline AT",21.21
"1813","Honda City i DTEC SV",26
"1814","Audi A4 New 2.0 TDI Multitronic",15.2
"1815","Skoda Rapid 1.6 MPI Elegance",15
"1816","Toyota Fortuner 3.0 Diesel",11.5
"1817","Chevrolet Optra Magnum 2.0 LT BS3",16.52
"1818","Maruti Eeco 7 Seater Standard",15.1
"1819","Maruti Ciaz ZXi",20.73
"1820","Maruti Ciaz VDi Plus SHVS",28.09
"1821","Toyota Innova 2.5 LE 2014 Diesel 7 Seater",12.99
"1822","Maruti Swift Dzire VXI",19.1
"1823","Toyota Innova Crysta 2.8 GX AT",11.36
"1824","Tata Indica V2 eLX",25
"1825","Hyundai i20 Magna",18.5
"1826","Ford Fiesta 1.4 Duratorq ZXI",17.8
"1827","Chevrolet Enjoy 1.3 TCDi LS 8",18.2
"1828","Ford Fiesta 1.4 Duratorq EXI",17.8
"1829","Honda CR-V 2.4 MT",10.8
"1830","Honda Jazz 1.2 VX i VTEC",18.7
"1831","Mercedes-Benz GLS 350d Grand Edition",11
"1832","Hyundai Grand i10 1.2 Kappa Sportz",18.9
"1833","Maruti Ritz VXi",18.5
"1834","Volkswagen Ameo 1.5 TDI Highline AT",22
"1835","Honda City i VTEC SV",17.4
"1836","Honda Jazz 1.2 S i VTEC",18.7
"1837","Maruti Swift Ldi BSIV",17.8
"1838","Hyundai Creta 1.6 CRDi AT SX Plus",17.01
"1839","Audi A7 2011-2015 3.0 TDI Quattro",14.4
"1840","Hyundai EON D Lite Plus",21.1
"1841","Ford Figo Diesel EXI",20
"1842","Volkswagen Ameo 1.2 MPI Highline",17
"1843","Renault Scala Diesel RxL",21.64
"1844","Honda Jazz 1.2 V i VTEC",18.7
"1845","Hyundai i20 1.2 Sportz",17
"1846","Audi A4 3.0 TDI Quattro Premium",14.94
"1847","Mahindra Ssangyong Rexton RX7",11.18
"1848","Toyota Fortuner 2.8 2WD AT",12.9
"1849","Skoda Octavia Classic 1.9 TDI MT",18.7
"1850","Mercedes-Benz New C-Class 250 CDI Classic",15.8
"1851","Maruti Ciaz 1.4 Zeta",20.73
"1852","Maruti Swift ZDi",22.9
"1853","Toyota Qualis FS B3",13.1
"1854","BMW 5 Series 2007-2010 525d Sedan",16.73
"1855","Mitsubishi Pajero 2.8 SFX BSIII Dual Tone",10.5
"1856","Toyota Corolla H2",13.4
"1857","Maruti Omni E MPI STD BS IV",16.8
"1858","Audi A6 2011-2015 2.0 TDI",17.68
"1859","Honda Jazz 1.5 S i DTEC",27.3
"1860","Mercedes-Benz E-Class 200 Kompressor Elegance",10.5
"1861","Honda City 1.5 EXI",13
"1862","Audi A4 2.0 TDI",16.55
"1863","Maruti Swift Dzire VXI",19.1
"1864","Maruti Dzire VDI",28.4
"1865","Mahindra XUV500 W8 4WD",15.1
"1866","Chevrolet Beat LT",18.6
"1867","Ford EcoSport 1.5 Diesel Titanium Plus",23
"1868","BMW 5 Series 2013-2017 530d M Sport",14.69
"1869","Audi Q5 30 TDI quattro Premium Plus",14.16
"1870","BMW X1 sDrive 20d xLine",20.68
"1871","Hyundai i10 Magna AT",19.2
"1872","Hyundai Creta 1.6 CRDi AT SX Plus",17.01
"1873","Audi A4 2.0 TDI 177 Bhp Premium Plus",17.11
"1874","Mercedes-Benz S Class 2005 2013 S 350 L",10.13
"1875","Hyundai i10 Magna",20.36
"1876","Ford EcoSport 1.5 Diesel Titanium",23
"1877","Volkswagen Vento Diesel Highline",20.54
"1878","Maruti Dzire ZDI Plus",28.4
"1879","Mahindra Scorpio 1.99 S10",15.4
"1880","Hyundai i20 Asta 1.4 CRDi",22.54
"1881","Maruti Alto LXi",19.7
"1882","Hyundai i10 Magna",20.36
"1883","Mahindra Scorpio S6 7 Seater",15.4
"1884","Skoda Fabia 1.2L Diesel Classic",19.5
"1885","BMW X5 xDrive 30d",15.3
"1886","Honda Jazz 1.5 S i DTEC",27.3
"1887","Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde",10
"1888","Mahindra XUV500 AT W10 FWD",16
"1889","Honda City i VTEC CVT SV",18
"1890","Maruti Swift VDI",22.9
"1891","Mercedes-Benz New C-Class 220 CDI AT",14.84
"1892","Honda City 1.5 S MT",17
"1893","Tata Sumo EX",15.3
"1894","Hyundai i20 Magna",18.5
"1895","Fiat Linea 1.3 Dynamic",20.4
"1896","Honda Civic 2006-2010 1.8 V AT",12.9
"1897","Hyundai Creta 1.6 SX Plus Diesel",19.67
"1898","Audi A3 35 TDI Technology",20.38
"1899","Hyundai Verna VTVT 1.6 SX Option",17
"1900","Hyundai i20 1.4 CRDi Magna",21.9
"1901","Honda Mobilio S i DTEC",24.2
"1902","Hyundai Verna 1.6 SX CRDI (O) AT",22.32
"1903","Ford Fiesta 1.6 ZXI Duratec",15.3
"1904","Hyundai i10 Sportz 1.2",20.36
"1905","Maruti Vitara Brezza ZDi",24.3
"1906","Toyota Innova 2.5 VX (Diesel) 7 Seater",12.99
"1907","Mercedes-Benz GLA Class 200 d Sport",17.9
"1908","Maruti Alto LXi BSIII",19.7
"1909","Mercedes-Benz New C-Class C 220 CDI Elegance AT",14.84
"1910","Maruti Swift LDI",22.9
"1911","Hyundai Grand i10 Sportz",18.9
"1912","Toyota Fortuner 4x4 AT",12.55
"1913","Toyota Innova 2.0 GX 8 STR",12.4
"1914","Ford EcoSport 1.5 TDCi Titanium",22.77
"1915","Ford Figo 1.2P Titanium MT",18.16
"1916","Toyota Fortuner 3.0 Diesel",11.5
"1917","Maruti Swift Dzire VXI",19.1
"1918","BMW 7 Series 740Li",12.05
"1919","Skoda Superb 1.8 TSI MT",13.14
"1920","Maruti Wagon R LXI Minor",18.9
"1921","Renault Duster 110PS Diesel RxZ",19.01
"1922","Maruti Ciaz VXi Plus",20.73
"1923","Hyundai Elantra CRDi SX",22.7
"1924","Skoda Rapid 1.5 TDI AT Elegance",21.66
"1925","Mercedes-Benz New C-Class C 220 CDI Elegance AT",14.84
"1926","Honda Accord 2.4 A/T",11.7
"1927","Maruti Celerio VXI",23.1
"1928","BMW 7 Series 740Li",12.05
"1929","BMW 3 Series 320d Sport",22.69
"1930","Volkswagen Vento Diesel Trendline",20.54
"1931","Maruti Swift Dzire Tour LDI",23.4
"1932","Land Rover Freelander 2 SE",12.39
"1933","Hyundai i20 1.4 CRDi Magna",21.9
"1934","Maruti Dzire VDI",28.4
"1935","Jeep Compass 2.0 Longitude",17.1
"1936","Maruti Ertiga VDI",20.77
"1937","Ford Figo Petrol ZXI",15.6
"1938","Toyota Corolla Altis 1.4 DG",21.43
"1939","Maruti Vitara Brezza ZDi Plus AMT Dual Tone",24.3
"1940","Honda City 1.5 S MT",17
"1941","Mahindra Scorpio S10 4WD",15.4
"1942","Hyundai Xcent 1.2 VTVT SX",20.14
"1943","Mahindra Renault Logan 1.4 GLX Petrol",15.7
"1944","Skoda Octavia 1.9 TDI",18.7
"1945","Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury",12
"1946","BMW X1 sDrive 20d xLine",20.68
"1947","Volkswagen Vento 2013-2015 1.6 Comfortline",15.04
"1948","Audi A4 2.0 TDI",16.55
"1949","Ford Ikon 1.4 TDCi DuraTorq",13.8
"1950","Hyundai Verna 1.6 CRDi EX MT",22.32
"1951","Toyota Innova Crysta 2.4 VX MT",13.68
"1952","Hyundai Grand i10 Asta Option",18.9
"1953","Volkswagen Ameo 1.2 MPI Comfortline",17
"1954","Renault KWID RXT",25.17
"1955","Honda City 1.5 S MT",17
"1956","Hyundai Grand i10 1.2 Kappa Magna AT",18.9
"1957","Volkswagen Polo 1.0 MPI Comfortline",18.78
"1958","Maruti Swift VDI BSIV",25.2
"1959","Nissan Sunny 2011-2014 Diesel XV",21.64
"1960","Jaguar XF 2.2 Litre Luxury",16.36
"1961","Maruti Ciaz ZDi SHVS",28.09
"1962","Audi Q5 2008-2012 2.0 TDI",12.8
"1963","Ford Figo Petrol ZXI",15.6
"1964","Hyundai Santa Fe 4x4 AT",11.72
"1965","Mahindra Scorpio VLX 2WD AIRBAG BSIV",12.05
"1966","Renault Duster 110PS Diesel RxL",19.6
"1967","Audi A4 New 2.0 TDI Multitronic",15.2
"1968","Maruti Eeco 7 Seater Standard",15.1
"1969","Mahindra Xylo E4",14
"1970","Maruti Wagon R LXI",18.9
"1971","Maruti Wagon R LXI BSIII",14
"1972","Maruti SX4 ZXI MT BSIV",15.5
"1973","Toyota Innova Crysta 2.4 VX MT",13.68
"1974","Toyota Innova 2.5 G (Diesel) 7 Seater",12.99
"1975","Volkswagen Polo Diesel Trendline 1.2L",22.07
"1976","Toyota Etios G",16.78
"1977","Ford Ecosport 1.5 DV5 MT Titanium",22.7
"1978","Hyundai Grand i10 CRDi Magna",24
"1979","Honda City i VTEC CVT SV",18
"1980","Toyota Innova 2.5 G3",12.8
"1981","Hyundai EON Era Plus",21.1
"1982","Hyundai i10 Magna 1.2",20.36
"1983","Mercedes-Benz E-Class 2009-2013 E 200 CGI Elegance",12.3
"1984","Mahindra Bolero SLE",15.96
"1985","Skoda Laura Ambition 2.0 TDI CR AT",20
"1986","Maruti Swift ZXI",20.4
"1987","Audi A4 2.0 TDI",16.55
"1988","Ford Fiesta 1.4 SXi TDCi ABS",17.8
"1989","Maruti SX4 Vxi BSIII",15
"1990","Hyundai Grand i10 AT Asta",18.9
"1991","Maruti Ritz AT",17.16
"1992","Mahindra Scorpio 2.6 CRDe",10.5
"1993","Mahindra Scorpio S4 7 Seater",15.4
"1994","Maruti Alto LXi",19.7
"1995","Renault Duster 110PS Diesel RxZ",19.01
"1996","Maruti Ignis 1.2 Alpha",20.89
"1997","Toyota Innova 2.5 ZX Diesel 7 Seater",12.99
"1998","BMW 7 Series 730Ld Eminence",16.77
"1999","Hyundai Sonata Embera 2.0L CRDi MT",13.6
"2000","Renault Duster Adventure Edition",19.01
"2001","Audi A4 2.0 TDI 177 Bhp Technology Edition",17.11
"2002","Jeep Compass 2.0 Longitude",17.1
"2003","Hyundai Verna 1.4 VTVT",17.43
"2004","Honda Amaze VX i-Vtech",18
"2005","Hyundai Creta 1.6 CRDi SX Option",19.67
"2006","Hyundai i10 Magna 1.1",19.81
"2007","Mahindra TUV 300 T8",18.49
"2008","Maruti Swift Dzire VXi",17.5
"2009","Hyundai Accent GLE 1",13.2
"2010","Mahindra XUV500 W8 2WD",15.1
"2011","Maruti Alto K10 2010-2014 VXI",20.92
"2012","Chevrolet Beat LT",18.6
"2013","Audi A6 2.7 TDI",12.4
"2014","Mini Cooper 5 DOOR D",20.7
"2015","Maruti Swift 1.3 LXI",16.1
"2016","Tata Zest Revotron 1.2T XMS",17.57
"2017","Honda City i DTEC SV",26
"2018","Chevrolet Beat LT",18.6
"2019","Audi A4 2.0 TDI Multitronic",16.55
"2020","Ford Aspire Titanium Plus Diesel",26.1
"2021","Hyundai Verna SX CRDi AT",19.08
"2022","Honda City i VTEC CVT VX",18
"2023","Hyundai i10 Sportz 1.2",20.36
"2024","BMW X3 xDrive20d Expedition",18.56
"2025","Audi A4 2.0 TDI",16.55
"2026","Honda CR-V 2.4 AT",10.1
"2027","Hyundai Grand i10 1.2 Kappa Asta",18.9
"2028","Maruti Ciaz ZDi Plus SHVS",28.09
"2029","Honda City i-VTEC V",17.4
"2030","BMW 6 Series 640d Coupe",9.52
"2031","Maruti Celerio VXI AMT",23.1
"2032","Renault Koleos 2.0 Diesel",13.73
"2033","Ford Figo Diesel ZXI",20
"2034","Toyota Innova 2.5 V Diesel 7-seater",12.8
"2035","Maruti Dzire VDI",28.4
"2036","Mercedes-Benz SLC 43 AMG",19
"2037","Hyundai Santro LP zipPlus",0
"2038","Mercedes-Benz E-Class E 220 d",16.1
"2039","Hyundai Grand i10 1.2 Kappa Sportz",18.9
"2040","Honda Mobilio S i VTEC",17.3
"2041","Porsche Cayenne Turbo S",11.9
"2042","Mahindra Quanto C8",17.21
"2043","Toyota Corolla H5",13.4
"2044","Mahindra KUV 100 mFALCON D75 K4",25.32
"2045","BMW 3 Series 2005-2011 325i Sedan",10.9
"2046","Maruti Alto 800 LXI",22.74
"2047","Audi Q3 35 TDI Quattro Premium",15.73
"2048","Toyota Etios GD",23.59
"2049","Mahindra XUV500 W8 2WD",15.1
"2050","Toyota Fortuner 4x2 MT TRD Sportivo",13
"2051","Mercedes-Benz GLE 250d",17.9
"2052","Hyundai Creta 1.6 CRDi SX",19.67
"2053","Honda City 1.5 V AT",16.8
"2054","Audi A4 35 TDI Premium",17.11
"2055","Maruti Zen VXI",17.3
"2056","Maruti Alto LXi",19.7
"2057","Maruti Baleno Delta Automatic",21.4
"2058","Mahindra XUV500 W10 2WD",16
"2059","Ford Freestyle Titanium Petrol",19
"2060","Hyundai Elite i20 Asta Option",18.6
"2061","Mercedes-Benz New C-Class C 220d Avantgarde Edition C",19.27
"2062","Honda City i VTEC SV",17.8
"2063","Ford EcoSport 1.5 Ti VCT MT Titanium BE",18.88
"2064","Maruti Baleno Alpha 1.2",21.4
"2065","Hyundai i10 Sportz",20.36
"2066","Toyota Innova 2.5 G (Diesel) 8 Seater BS IV",12.8
"2067","Maruti Baleno Delta",21.4
"2068","Audi Q7 3.0 TDI Quattro Technology",12.07
"2069","Hyundai Santa Fe 2WD AT",13.01
"2070","Honda City 1.5 V MT Exclusive",17
"2071","Hyundai i20 1.4 CRDi Magna",21.9
"2072","Mahindra Bolero SLE BSIII",13.6
"2073","Toyota Fortuner 2.8 2WD AT",12.9
"2074","BMW 3 Series 2005-2011 325i Sedan",10.9
"2075","BMW 3 Series 320d Sedan",16.07
"2076","Maruti Wagon R LXI",18.9
"2077","Maruti Ertiga ZDI",25.47
"2078","Land Rover Range Rover Evoque 2.0 TD4 Pure",15.68
"2079","Maruti Ertiga SHVS VDI",24.52
"2080","Tata Indigo CS eVX",25
"2081","Maruti Alto K10 LXI",20.92
"2082","Hyundai EON D Lite Plus",21.1
"2083","Ford Endeavour 3.0L 4X4 AT",11.4
"2084","Ford Endeavour 2.2 Titanium AT 4X2",12.62
"2085","Volkswagen Vento Diesel Highline",20.54
"2086","Maruti Ciaz AT ZXi",19.12
"2087","Hyundai EON D Lite Plus",21.1
"2088","Audi Q5 2.0 TDI Premium Plus",14.16
"2089","Mahindra XUV500 W10 AWD",16
"2090","Maruti Swift VDI",28.4
"2091","Maruti Ritz VDi",21.1
"2092","Mercedes-Benz New C-Class C 250 CDI Avantgarde",19.71
"2093","Renault Duster 110PS Diesel RxZ",19.01
"2094","Maruti Swift Dzire VXI",19.1
"2095","Toyota Innova 2.5 VX (Diesel) 7 Seater",12.99
"2096","Hyundai Creta 1.6 SX Option",15.8
"2097","Maruti SX4 ZDI",21.79
"2098","Mahindra XUV500 W8 2WD",15.1
"2099","Honda City i-VTEC CVT VX",18
"2100","Jaguar XF 2.2 Litre Luxury",16.36
"2101","Ford Fiesta 1.4 SXi TDCi ABS",17.8
"2102","BMW 5 Series 523i Sedan",10.8
"2103","Audi A6 2011-2015 2.0 TDI Premium Plus",17.68
"2104","Honda Brio 1.2 VX MT",18.5
"2105","Honda City 1.5 V AT",16.8
"2106","Volkswagen Polo Petrol Comfortline 1.2L",16.47
"2107","Mahindra Scorpio SLE BSIII",12.05
"2108","Honda City V MT",16.8
"2109","Skoda Rapid 1.6 MPI Elegance",15
"2110","Mahindra XUV500 W6 2WD",16
"2111","Volkswagen Jetta 2007-2011 2.0 TDI Trendline",15
"2112","Maruti Baleno Alpha Automatic",21.4
"2113","Honda Amaze EX i-Dtech",25.8
"2114","Volkswagen Vento 1.6 Highline",15.04
"2115","Maruti Alto 800 LXI",22.74
"2116","Land Rover Discovery HSE Luxury 3.0 TD6",18
"2117","Honda City i VTEC CVT VX",18
"2118","Nissan Terrano XL 110 PS",19.01
"2119","Maruti Alto LXi",19.7
"2120","Toyota Fortuner 2.8 4WD MT",14.24
"2121","Hyundai i20 1.4 CRDi Magna",21.9
"2122","Ford Figo Diesel Titanium",20
"2123","Maruti Vitara Brezza ZDi Plus",24.3
"2124","Hyundai Verna 1.6 SX",22.32
"2125","Hyundai Tucson 2.0 Dual VTVT 2WD AT GL",12.95
"2126","Maruti Ritz VDi",21.1
"2127","Audi A4 2.0 TFSI",10.8
"2128","Mercedes-Benz E-Class E250 CDI Launch Edition",13
"2129","Renault Duster 85PS Diesel RxE",19.87
"2130","Honda Amaze S AT i-Vtech",15.5
"2131","Volvo S60 D4 SUMMUM",9
"2132","Maruti Swift Dzire 1.2 Lxi BSIV",17.5
"2133","Maruti Wagon R VXI",22.5
"2134","Maruti Omni MPI STD BSIV",16.8
"2135","Maruti SX4 VDI",21.5
"2136","Ford Fiesta Titanium 1.5 TDCi",23.5
"2137","Toyota Camry Hybrid",19.16
"2138","Maruti Wagon R VXI",22.5
"2139","Mercedes-Benz E-Class E270 CDI",11
"2140","Maruti Baleno Zeta Automatic",21.4
"2141","Honda Jazz 1.2 VX i VTEC",18.7
"2142","Mahindra Scorpio S10 AT 4WD",15.4
"2143","Volkswagen Polo 1.2 MPI Trendline",16.47
"2144","Hyundai i20 1.2 Era",17
"2145","Toyota Camry W4 (AT)",12.1
"2146","Maruti Wagon R VXI",18.9
"2147","BMW 5 Series 2013-2017 520d M Sport",18.12
"2148","Maruti Alto K10 VXI AGS",24.07
"2149","Mercedes-Benz New C-Class 220 CDI AT",14.84
"2150","Maruti Alto 800 2016-2019 LXI",24.7
"2151","Maruti Swift VXI",18.6
"2152","Chevrolet Sail Hatchback 1.2 LS ABS",18.2
"2153","Hyundai i20 Asta 1.4 CRDi (Diesel)",23
"2154","Skoda Superb 2.5 TDi AT",11.9
"2155","Toyota Corolla Altis D-4D G",21.43
"2156","Toyota Fortuner 4x2 Manual",13
"2157","Skoda Rapid 1.6 MPI AT Elegance",14.3
"2158","Honda Brio 1.2 VX AT",16.5
"2159","Volkswagen Polo Petrol Comfortline 1.2L",16.47
"2160","Volkswagen Polo Petrol Comfortline 1.2L",16.47
"2161","Maruti Zen Estilo LXI BSIII",18.2
"2162","Toyota Etios Cross 1.4L GD",23.59
"2163","Mahindra XUV500 W8 2WD",15.1
"2164","Hyundai Grand i10 AT Asta",18.9
"2165","Ford Ecosport 1.5 DV5 MT Titanium Optional",22.7
"2166","Honda City i-VTEC CVT ZX",18
"2167","Honda City 1.5 V MT",17
"2168","Maruti Celerio ZXI MT",23.1
"2169","Volkswagen Vento Petrol Highline",15.04
"2170","Toyota Innova Crysta 2.8 ZX AT",11.36
"2171","Hyundai i20 Magna",18.5
"2172","Maruti Ritz VDi",23.2
"2173","Audi A6 2011-2015 2.0 TDI Premium Plus",17.68
"2174","Renault Duster Petrol RxL",13.24
"2175","Honda Civic 2006-2010 1.8 V MT",13.5
"2176","Tata Tiago 1.2 Revotron XT",23.84
"2177","Audi A4 2.0 TDI",16.55
"2178","Maruti Swift Dzire VXI",19.1
"2179","Toyota Fortuner 2.8 4WD MT",14.24
"2180","Mercedes-Benz M-Class ML 250 CDI",15.26
"2181","Hyundai i20 Magna 1.4 CRDi",21.9
"2182","Maruti Wagon R VXI 1.2",21.5
"2183","Volkswagen Vento Diesel Highline",20.54
"2184","Maruti Swift Dzire VXI",19.1
"2185","Fiat Linea Emotion (Diesel)",20.4
"2186","Honda City 1.5 V MT",17
"2187","Hyundai Creta 1.6 SX Plus Diesel",19.67
"2188","Honda City i-DTEC ZX",25.6
"2189","Maruti Omni 8 Seater BSIV",14
"2190","Maruti Swift LXI Option",20.4
"2191","Mercedes-Benz M-Class ML 350 CDI Corporate",14
"2192","Maruti Alto 800 2016-2019 LXI",24.7
"2193","Ford Figo Petrol Titanium",15.6
"2194","Toyota Innova Crysta 2.4 G MT",13.68
"2195","BMW 5 Series 2003-2012 520d",18.48
"2196","Hyundai Santa Fe 4WD AT",13.01
"2197","BMW 5 Series 520d Luxury Line",22.48
"2198","Ford Fiesta EXi 1.4 TDCi Ltd",17.8
"2199","Land Rover Range Rover 2.2L Prestige",12.7
"2200","Toyota Etios Liva V",18.3
"2201","Maruti Alto LX",19.7
"2202","Toyota Fortuner 3.0 Diesel",11.5
"2203","Ford Ecosport 1.5 Ti VCT MT Titanium",15.8
"2204","Maruti Baleno Sigma 1.2",21.4
"2205","Mini Cooper Countryman D High",23.8
"2206","Hyundai Verna 1.6 VTVT EX AT",17.01
"2207","Ford Figo Diesel Titanium",20
"2208","Honda Amaze S i-Dtech",25.8
